,merge,path,smell,entropy,setname,class,select,features,criticality,rate,comments,multi,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
73,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.pigmix.mapreduce.L16_merged_143.txt,blob,1.6842850191940548,all,org.apache.pig.test.pigmix.mapreduce.L16,False,"['RFC', 'C3', 'WMC', 'NOCS_package', 'WOC_type']",0,,"
The modifications to this class are generally simple, that's why we do not refactor it.
",False,0,1,0,0,0,0,0,1,0,1,1,0,0,0
74,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.pigmix.mapreduce.L17_merged_144.txt,blob,2.2586202300409095,all,org.apache.pig.test.pigmix.mapreduce.L17,False,"['RFC', 'C3', 'LOC', 'CBO', 'WMC']",0,,"
The modifications to this class are generally simple, that's why we do not refactor it.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
75,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.pigmix.mapreduce.L2_merged_145.txt,blob,1.674020489508714,all,org.apache.pig.test.pigmix.mapreduce.L2,False,"['RFC', 'C3', 'NOI_package', 'NOCS_package', 'WMC']",0,,"
The modifications to this class are generally simple, that's why we do not refactor it.
",False,0,1,0,0,0,0,0,1,0,1,1,0,0,0
76,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.pigmix.mapreduce.L3_merged_146.txt,blob,2.269749795048158,all,org.apache.pig.test.pigmix.mapreduce.L3,False,"['RFC', 'WOC_type', 'WMC', 'LOC', 'C3']",0,,"
The modifications to this class are generally simple, that's why we do not refactor it.
",False,0,1,0,0,0,0,0,1,0,1,1,0,0,0
77,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.pigmix.mapreduce.L4_merged_147.txt,blob,2.258058752179117,all,org.apache.pig.test.pigmix.mapreduce.L4,False,"['RFC', 'C3', 'WMC', 'LOC', 'CBO']",0,,"
The modifications to this class are generally simple, that's why we do not refactor it.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
78,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.pigmix.mapreduce.L5_merged_148.txt,blob,2.2827621636429094,all,org.apache.pig.test.pigmix.mapreduce.L5,False,"['RFC', 'WMC', 'MPC', 'CBO', 'LOC']",0,,"
The modifications to this class are generally simple, that's why we do not refactor it.
",False,0,1,0,0,0,0,0,0,1,1,1,0,0,0
79,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.pigmix.mapreduce.L6_merged_149.txt,blob,2.2774563730371344,all,org.apache.pig.test.pigmix.mapreduce.L6,False,"['RFC', 'C3', 'LOC', 'WMC', 'CBO']",0,,"
The modifications to this class are generally simple, that's why we do not refactor it.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
80,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.pigmix.mapreduce.L7_merged_150.txt,blob,1.7482804382182855,all,org.apache.pig.test.pigmix.mapreduce.L7,False,"['RFC', 'C3', 'NOCS_package', 'WMC', 'CBO']",0,,"
The modifications to this class are generally simple, that's why we do not refactor it.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
81,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.pigmix.mapreduce.L8_merged_151.txt,blob,1.7426177684863173,all,org.apache.pig.test.pigmix.mapreduce.L8,False,"['RFC', 'C3', 'WMC', 'WOC_type', 'TCC_type']",0,,"
The modifications to this class are generally simple, that's why we do not refactor it.
",False,0,1,0,0,0,0,0,1,0,1,1,0,0,0
82,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.pigmix.mapreduce.L9_merged_152.txt,blob,1.7864937465947779,all,org.apache.pig.test.pigmix.mapreduce.L9,False,"['RFC', 'C3', 'NOI_package', 'ATFD_type', 'NOCS_package']",0,,"
The modifications to this class are generally simple, that's why we do not refactor it.
",False,0,1,0,0,0,0,0,1,1,1,0,0,0,0
83,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.pigunit.TestPigTest_merged_156.txt,blob,1.725749767139783,all,org.apache.pig.test.pigunit.TestPigTest,False,"['RFC', 'C3', 'NOCS_package', 'WOC_type', 'WMC']",0,,"
It's just a test.
",False,0,0,0,0,0,0,1,1,0,1,1,0,0,0
84,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestBuiltin_merged_157.txt,blob,1.759514213270742,all,org.apache.pig.test.TestBuiltin,False,"['RFC', 'C3', 'is_controller', 'LOC', 'NOI_package']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,0,1,0,0,1,0
85,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestDataBag_merged_158.txt,blob,1.7726342927770056,all,org.apache.pig.test.TestDataBag,False,"['RFC', 'C3', 'num_final_not_static_attributes', 'WMC', 'CBO']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
86,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestEvalPipeline_merged_159.txt,blob,1.4146970022985597,all,org.apache.pig.test.TestEvalPipeline,False,"['RFC', 'C3', 'WMC', 'CBO', 'num_final_static_attributes']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
87,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestEvalPipeline2_merged_160.txt,blob,1.5556246661221647,all,org.apache.pig.test.TestEvalPipeline2,False,"['RFC', 'C3', 'num_final_static_attributes', 'CBO', 'WMC']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
88,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestEvalPipelineLocal_merged_161.txt,blob,1.524025166808707,all,org.apache.pig.test.TestEvalPipelineLocal,False,"['RFC', 'C3', 'CBO', 'WMC', 'number_package_visibility_methods']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
89,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestGrunt_merged_162.txt,blob,1.6218906887802813,all,org.apache.pig.test.TestGrunt,False,"['RFC', 'C3', 'WMC', 'number_package_visibility_methods', 'CBO']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
90,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestHBaseStorage_merged_163.txt,blob,1.5189801596452004,all,org.apache.pig.test.TestHBaseStorage,False,"['RFC', 'C3', 'CBO', 'number_package_visibility_methods', 'WMC']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
91,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestLogicalPlanBuilder_merged_164.txt,blob,1.8428083552369294,all,org.apache.pig.test.TestLogicalPlanBuilder,False,"['RFC', 'C3', 'is_controller', 'WOC_type', 'WMC']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,0,1,1,0,1,0
92,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestMacroExpansion_merged_165.txt,blob,1.9110022437774874,all,org.apache.pig.test.TestMacroExpansion,False,"['RFC', 'C3', 'LOC', 'WMC', 'CBO']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
93,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestMergeJoin_merged_166.txt,blob,1.6362296455024548,all,org.apache.pig.test.TestMergeJoin,False,"['RFC', 'C3', 'NOCS_package', 'ATFD_type', 'WMC']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
94,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestMRCompiler_merged_167.txt,blob,1.8850769682116657,all,org.apache.pig.test.TestMRCompiler,False,"['RFC', 'C3', 'num_final_not_static_attributes', 'NOCS_package', 'CBO']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,0,0,0,0
95,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestMultiQueryCompiler_merged_168.txt,blob,1.6713677191798637,all,org.apache.pig.test.TestMultiQueryCompiler,False,"['RFC', 'C3', 'num_final_static_attributes', 'NOPA_type', 'NOCS_package']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,0,1,0,0,0,0
96,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestNewPlanLogToPhyTranslationVisitor_merged_169.txt,blob,1.6087645090824532,all,org.apache.pig.test.TestNewPlanLogToPhyTranslationVisitor,False,"['RFC', 'C3', 'ATFD_type', 'number_private_visibility_methods', 'WMC']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
97,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestNewPlanOperatorPlan_merged_170.txt,blob,1.8210772329914369,all,org.apache.pig.test.TestNewPlanOperatorPlan,False,"['RFC', 'C3', 'WOC_type', 'num_final_static_attributes', 'NOCS_package']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,0,1,1,0,0,0
98,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestNewPlanPushDownForeachFlatten_merged_171.txt,blob,1.713758896150935,all,org.apache.pig.test.TestNewPlanPushDownForeachFlatten,False,"['RFC', 'C3', 'num_final_static_attributes', 'NOPA_type', 'NOCS_package']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,0,1,0,0,0,0
99,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestNewPlanPushUpFilter_merged_172.txt,blob,1.7577515190756137,all,org.apache.pig.test.TestNewPlanPushUpFilter,False,"['RFC', 'C3', 'NOCS_package', 'DIT_type', 'CBO']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
100,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestParamSubPreproc_merged_173.txt,blob,1.8981250732926922,all,org.apache.pig.test.TestParamSubPreproc,False,"['RFC', 'C3', 'num_final_static_attributes', 'ATFD_type', 'number_private_visibility_attributes']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,0,0,0,0
101,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestPigRunner_merged_174.txt,blob,1.8294730228047835,all,org.apache.pig.test.TestPigRunner,False,"['RFC', 'C3', 'NOCS_package', 'WMC', 'NOPA_type']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,0,1,1,0,0,0
102,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestPigServer_merged_175.txt,blob,1.739036406895957,all,org.apache.pig.test.TestPigServer,False,"['RFC', 'C3', 'WOC_type', 'CBO', 'WMC']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
103,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestPOCast_merged_176.txt,blob,1.76533938387949,all,org.apache.pig.test.TestPOCast,False,"['RFC', 'C3', 'WOC_type', 'TCC_type', 'NOCS_package']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,0,1,1,0,0,0
104,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestProjectRange_merged_177.txt,blob,1.7367887133744535,all,org.apache.pig.test.TestProjectRange,False,"['RFC', 'C3', 'NOI_package', 'WMC', 'TCC_type']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,0,1,1,0,0,0
105,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestPruneColumn_merged_178.txt,blob,1.6587553947398825,all,org.apache.pig.test.TestPruneColumn,False,"['RFC', 'C3', 'WOC_type', 'TCC_type', 'WMC']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,0,1,1,0,0,0
106,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestSchema_merged_179.txt,blob,1.6182643649432251,all,org.apache.pig.test.TestSchema,False,"['RFC', 'C3', 'WMC', 'NOCS_package', 'TCC_type']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,0,1,1,0,0,0
107,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestStore_merged_180.txt,blob,1.5826904844395466,all,org.apache.pig.test.TestStore,False,"['RFC', 'C3', 'WMC', 'NOCS_package', 'CBO']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
108,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.TestTypeCheckingValidatorNewLP_merged_181.txt,blob,1.6997090917327597,all,org.apache.pig.test.TestTypeCheckingValidatorNewLP,False,"['RFC', 'C3', 'ATFD_type', 'CBO', 'WMC']",0,,"
It is a test, no need to look into it.
",False,0,0,0,0,0,0,1,1,1,1,1,0,0,0
109,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.Util_merged_184.txt,blob,1.691838426040656,all,org.apache.pig.test.Util,False,"['RFC', 'C3', 'CBO', 'NOPA_type', 'NOCS_package']",0,,"
This i a utility class, its OK to have it as is. 
",False,0,0,0,0,0,1,0,1,1,1,0,0,0,0
110,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.utils.AccumulativeSumBag_merged_185.txt,blob,1.9063776522316793,all,org.apache.pig.test.utils.AccumulativeSumBag,True,"['LOC', 'CBO', 'RFC', 'NOCS_package', 'NOAM_type']",2,,"
The way the class acts may be improved, for instance by dividing the methods into multiple classes. 
",False,0,0,0,1,0,0,0,0,1,1,0,0,0,0
111,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.utils.AccumulatorBagCount_merged_186.txt,blob,2.1856718230220156,all,org.apache.pig.test.utils.AccumulatorBagCount,True,"['LOC', 'WMC', 'CBO', 'WOC_type', 'NOAM_type']",2,,"
The way the class acts may be improved, for instance by dividing the methods into multiple classes. 
",False,0,0,0,1,0,0,0,0,1,1,1,0,0,0
112,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.utils.dotGraph.DotEdge_merged_188.txt,blob,1.5799341339336617,all,org.apache.pig.test.utils.dotGraph.DotEdge,False,"['RFC', 'C3', 'NOCS_package', 'WMC', 'num_final_static_attributes']",0,,"
If it doesn't change, we cannot modify it freely.
",False,0,1,0,0,0,0,0,1,0,1,1,0,0,0
113,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.utils.dotGraph.DotGraph_merged_189.txt,blob,1.7388098081997605,all,org.apache.pig.test.utils.dotGraph.DotGraph,False,"['RFC', 'C3', 'NOCS_package', 'CBO', 'WOC_type']",0,,"
If it doesn't change, we cannot modify it freely.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
114,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.utils.dotGraph.DotGraphReader_merged_190.txt,blob,1.6719066495264054,all,org.apache.pig.test.utils.dotGraph.DotGraphReader,False,"['RFC', 'C3', 'CBO', 'LOC', 'WMC']",0,,"
If it doesn't change, we cannot modify it freely.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
115,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.utils.dotGraph.DotNode_merged_191.txt,blob,1.619536157499114,all,org.apache.pig.test.utils.dotGraph.DotNode,False,"['RFC', 'C3', 'NOPA_type', 'num_final_static_attributes', 'NOCS_package']",0,,"
If it doesn't change, we cannot modify it freely.
",False,0,1,0,0,0,0,0,1,0,1,0,0,0,0
116,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.utils.FILTERFROMFILE_merged_196.txt,blob,2.280274761557058,all,org.apache.pig.test.utils.FILTERFROMFILE,False,"['RFC', 'C3', 'LOC', 'CBO', 'WMC']",2,,"
Too many LOC, it should be refactored.
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
117,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.utils.HelperEvalFuncUtils_merged_198.txt,blob,2.307754630698528,all,org.apache.pig.test.utils.HelperEvalFuncUtils,False,"['LOC', 'C3', 'WMC', 'RFC', 'CBO']",2,,"
While this is a utility class, this needs to be fixed as soon as possible. 
",False,0,0,0,0,0,1,0,1,1,1,1,0,0,0
118,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.utils.UDFContextTestLoader_merged_219.txt,blob,2.2257851093810053,all,org.apache.pig.test.utils.UDFContextTestLoader,True,"['LOC', 'RFC', 'C3', 'number_constructor_DefaultConstructor_methods', 'NOI_package']",1,,"
The loaded has three different ways to work, one class for each way may be done.
",False,0,0,0,0,1,0,0,1,0,1,0,0,0,0
119,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.utils.UDFContextTestLoaderWithSignature_merged_220.txt,blob,2.267390613195831,all,org.apache.pig.test.utils.UDFContextTestLoaderWithSignature,True,"['RFC', 'C3', 'WMC', 'CBO', 'LOC']",1,,"
The loader has three different ways to work, one class for each way may be done.
",False,0,0,0,0,0,1,0,1,1,1,1,0,0,0
120,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.utils.UPPER_merged_221.txt,blob,2.2711019046478267,all,org.apache.pig.test.utils.UPPER,True,"['RFC', 'LOC', 'CBO', 'WMC', 'num_final_static_attributes']",1,,"
the parsing tool is something we are still developing, so it is normal to have these cases.
",False,0,0,0,0,0,1,0,0,1,1,1,0,0,0
121,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.utils.URLPARSE_merged_222.txt,blob,2.2849914155148263,all,org.apache.pig.test.utils.URLPARSE,True,"['RFC', 'C3', 'LOC', 'WMC', 'CBO']",1,,"
the parsing tool is something we are still developing, so it is normal to have these cases.
",False,0,0,0,0,0,1,0,1,1,1,1,0,0,0
122,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.pig.test.utils.WordCount_merged_223.txt,blob,2.2851512618615577,all,org.apache.pig.test.utils.WordCount,True,"['C3', 'RFC', 'WMC', 'CBO', 'LOC']",1,,"
the parsing tool is something we are still developing, so it is normal to have these cases.
",False,0,0,0,0,0,1,0,1,1,1,1,0,0,0
123,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.solr.analytics.accumulator.FacetingAccumulator_merged_240.txt,blob,2.2198063351838275,all,org.apache.solr.analytics.accumulator.FacetingAccumulator,True,"['RFC', 'C3', 'CBO', 'LOC', 'WMC']",1,,"
The class does not often change, so we can postpone.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
124,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.solr.analytics.facet.FieldFacetTest_merged_241.txt,blob,2.2827721835015025,all,org.apache.solr.analytics.facet.FieldFacetTest,True,"['RFC', 'WMC', 'C3', 'CBO', 'LOC']",1,,"
The class does not often change, so we can postpone.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
125,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.solr.analytics.statistics.StatsCollectorSupplierFactory_merged_242.txt,blob,2.31739074955303,all,org.apache.solr.analytics.statistics.StatsCollectorSupplierFactory,True,"['RFC', 'LOC', 'WOC_type', 'CBO', 'TCC_type']",1,,"
The class does not often change, so we can postpone.
",False,0,1,0,0,0,0,0,1,1,1,1,0,0,0
126,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.solr.BaseDistributedSearchTestCase_merged_243.txt,blob,2.242836249258752,all,org.apache.solr.BaseDistributedSearchTestCase,True,"['RFC', 'C3', 'WMC', 'CBO', 'LOC']",1,,"
it is a test, its good to have large tests.
",False,0,0,0,1,0,0,1,1,1,1,1,0,0,0
127,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.solr.client.solrj.impl.BasicHttpSolrClientTest_merged_244.txt,blob,2.278986124127171,all,org.apache.solr.client.solrj.impl.BasicHttpSolrClientTest,True,"['RFC', 'LOC', 'C3', 'WMC', 'CBO']",1,,"
it is a test, its good to have large tests.
",False,0,0,0,1,0,0,1,1,1,1,1,0,0,0
128,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.solr.client.solrj.impl.CloudSolrClient_merged_245.txt,blob,2.2871636783844247,all,org.apache.solr.client.solrj.impl.CloudSolrClient,True,"['RFC', 'C3', 'CBO', 'LOC', 'WMC']",1,,"
the client might be better organized but i don't have an idea of how to do it.
",False,0,0,0,0,0,1,0,1,1,1,1,0,0,0
129,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.solr.client.solrj.impl.HttpSolrClient_merged_246.txt,blob,2.282731693220759,all,org.apache.solr.client.solrj.impl.HttpSolrClient,True,"['RFC', 'LOC', 'C3', 'WMC', 'CBO']",1,,"
the client might be better organized but i don't have an idea of how to do it.
",False,0,0,0,0,0,1,0,1,1,1,1,0,0,0
130,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.solr.client.solrj.impl.LBHttpSolrClient_merged_247.txt,blob,2.290664786666676,all,org.apache.solr.client.solrj.impl.LBHttpSolrClient,True,"['RFC', 'C3', 'WMC', 'CBO', 'LOC']",1,,"
it is huge, but not really as critical as it can appear.
",False,0,0,0,1,0,0,0,1,1,1,1,0,0,0
131,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.solr.client.solrj.io.stream.StreamExpressionTest_merged_248.txt,blob,2.2911930305921286,all,org.apache.solr.client.solrj.io.stream.StreamExpressionTest,True,"['RFC', 'LOC', 'CBO', 'C3', 'WMC']",1,,"
it is a test, its good to have large tests.
",False,0,0,0,1,0,0,1,1,1,1,1,0,0,0
132,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.solr.client.solrj.io.stream.StreamingTest_merged_249.txt,blob,2.233483543612674,all,org.apache.solr.client.solrj.io.stream.StreamingTest,True,"['RFC', 'C3', 'LOC', 'CBO', 'num_final_static_attributes']",1,,"
it is a test, its good to have large tests.
",False,0,0,0,1,0,0,1,1,1,1,0,0,0,0
133,True,E:\reports\nasac\revised_nasac\report\blob\all\org.apache.solr.client.solrj.request.SchemaTest_merged_250.txt,blob,2.296042954862563,all,org.apache.solr.client.solrj.request.SchemaTest,True,"['RFC', 'C3', 'LOC', 'TCC_type', 'num_final_static_attributes']",1,,"
it is a test, its good to have large tests.
",False,0,0,0,1,0,0,1,1,0,1,0,0,0,0
